code,name,Philosophical Inquiry and Life's Meanings,Aesthetic Exploration,Historical Consciousness,Scientific Inquiry I,Social Inquiry I,Scientific Inquiry II,Social Inquiry II,Quantitative Reasoning I,Quantitative Reasoning II,The Individual in Community,Global Citizenship and Intercultural Literacy,Ethical Reasoning,First-Year Writing Seminar,"Writing, Research, and Inquiry",Writing-Intensive Course,Oral and/or Signed Communication,Digital/Multimedia Expression,Critical Thinking,Research and Information Literacy,Teamwork/Collaboration,Creativity/Innovation
CFA TH 352,Technical Production 2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 353,AutoCAD 1: 2D Theatrical Drafting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 354,AutoCAD 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 357,Costume Production 5: Historic Tailoring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 358,Costume Production 6: Ladies' Tailoring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 363,Scene Design 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 368,Scene Design 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 375,Costume Design 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 377,Rendering for Costume Design 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 378,Rendering for Costume Design 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 383,Lighting Design 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 385,Photography 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 388,Sound Design 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 391,Vectorworks 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 392,Vectorworks  2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 394,Lighting Design 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 396,Costume Design 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 399,Stage Management 3: Types & Styles,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
CFA TH 403,Advanced Playwriting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 405,Classical Theatre Through a Contemporary Lens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
CFA TH 406,Contemporary Theatre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
CFA TH 411,Voice & Speech 4: Thesis Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 412,Voice & Speech 4: Thesis Application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 419,Music Theatre Performance Lab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 421,Acting 4: Thesis Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 422,Acting 4: Professional Lifetime Skills,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CFA TH 425,Acting: Shakespeare,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 427,Theatre Ensemble 4: Thesis Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CFA TH 428,Senior Thesis: Theatre Arts,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 429,Understanding the Camera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
CFA TH 430,Professional Theatre Initiative Lab,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CFA TH 431,Movement 4: Thesis Development,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 432,Movement 4: Commedia dell'Arte,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 437,Alexander Technique 4: The Actor's Consciousness,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 438,Alexander Technique 4: Thesis Application,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 442,Undergraduate Directing Colloquium 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 447,Rehearsal & Performance 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 448,Rehearsal & Performance 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 450,Senior Thesis: Acting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
CFA TH 451,D&P Senior Thesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 452,D&P Senior Thesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 455,History of Period Styles 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 456,History of Period Styles 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 458,History of Dress 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CFA TH 459,Social Change Through Theatre of the Oppressed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CFA TH 460,History of Period Styles 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 463,Scene Design 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 464,Scene Design 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 469,Technical Production 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 470,Technical Production 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 475,Costume Design 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 476,Costume Design 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 479,Costume Production 7: Advanced Draping - 19th Century,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 483,Lighting Design 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 484,Lighting Design 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 492,Stage Management 4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 493,Production Management 1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
CFA TH 496,Production Management 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 497,Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 498,Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 503E,BU IN LA: WRTNG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 509,Choreography and Design: Experiments in Light and Movement,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 513,Scenic Production Artist,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 517,History of Period Styles 1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 518,History of Period Styles 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 519,AutoCAD 1: 2D Theatrical Drafting,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 526,AutoCAD 2: 3D Theatrical Drafting & CNC Layout,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 529,Costume Production Studio 3: Modern Tailoring 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 530,Costume Production Studio 4: Modern Tailoring 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 533,Costume Production Studio 5: Historical Tailoring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 534,Costume Production Studio 6: Ladies' Tailoring,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 535,Special Topics: Theatre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 536,Figure Drawing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 539,Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 541,Graduate Internship: Directing,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 542,Graduate Internship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 545,Directed Study: Performance,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 549,Theatre in Practice,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 551,Technical Production Studio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 552,Technical Production Studio 2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 553,Colloquium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 554,Colloquium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 557,Theatrical Welding 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 558,Theatrical Welding 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 559,Scene Design Studio Lab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 560,Scene Design Studio Lab,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 561,Scenic Automation for Theatre,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 563,Drawing for Designers 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 565,Painting Master Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 567,Scene Painting 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 569,Internship Reflection,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 570,INTERN REF D&P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 571,Media Design 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 572,Media Design 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 574,Media Production 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 575,Fabric Dyeing 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 576,Fabric Dyeing 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 577,Millinery 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 578,Millinery 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 579,Production Audio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 580,Production Audio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 581,Audio System Design 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 582,Audio System Design 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 583,Scene Painting 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 584,Opera Design: History & Process,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 585,Vectorworks 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 586,Color Interaction,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 587,Vectorworks 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 588,Automated Lighting Technology,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 589,Automated Lighting Design,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 590,Theatre Management,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
CFA TH 591,"Graduate Internship: Design, Production & Management",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 592,D&P Internship,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 595,"Directed Study: Design, Production & Management",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 599,Matinee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 607,Collaboration Forum 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 608,Collaboration Forum 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 609,Directing Studio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 610,Directing Studio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 611,Technical Production Studio 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 612,Technical Production Studio 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 613,Scene Painting Studio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 614,Scene Painting Studio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 617,History of Period Styles 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 618,History of Period Styles 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 619,Scene Painting 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 620,Scene Painting 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 623,Directed Study: Scene Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 624,Directed Study: Scene Study,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 625,Classical Theatre through a Contemporary Lens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 626,Contemporary Theatre,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
CFA TH 629,Sound Design Studio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 630,Sound Design Studio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 635,Scene Design Studio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 636,Scene Design Studio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 637,Costume Design Studio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 638,Costume Design Studio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 639,Lighting Design Studio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 640,Lighting Design Studio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 643,Costume Production Studio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 644,Costume Production Studio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 649,Costume Production Studio 7: Advanced Draping - 19th Century,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 650,Costume Production Studio 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 657,History of Dress 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 658,History of Dress 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 659,Social Change Through Theatre of the Oppressed,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CFA TH 691,Sound Design Studio 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 692,Sound Design Studio 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 695,Production Management,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 699,Production Management Studio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 701,Graduate Salon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 707,Scenography Studio 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 708,Scenography Studio 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 709,Directing Studio 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 710,Directing Studio 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 712,Technical Production Studio 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 713,Scene Painting Studio 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 714,Scene Painting Studio 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 735,Scene Design Studio 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 736,Scene Design Studio 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 737,Costume Design Studio 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 738,Costume Design Studio 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 739,Lighting Design Studio 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 740,Lighting Design Studio 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 745,Directing Colloquium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 793,Production Management Studio 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 794,Production Management Studio 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 807,Scenography Studio 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 808,Scenography Studio 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 840,Graduate Directing Colloquium,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 863,Scene Design Studio 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 864,Scene Design Studio 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 875,Costume Design Studio 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 876,Costume Design Studio 6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 897,Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 898,Production,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFA TH 950,Graduate MFA Thesis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
